1,0.06,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,140.00,20.00,120.00,120.00,120.00,140.00,540.00,440.00,120.00,60.00,80.00,20.00,60.00,120.00,120.00,20.00,200.00,120.00,120.00,40.00
104,0.74,6.22,6.96,0.69,0.54,6.22,0.62,6.63,0.54,22,22.0,550.00,110.00,44.00,132.00,132.00,154.00,748.00,418.00,132.00,88.00,44.00,88.00,396.00,462.00,132.00,22.00,44.00,22.00,550.00,132.00,132.00,132.00
105,0.74,6.22,6.96,0.69,0.54,6.22,0.62,6.63,0.54,22,22.0,132.00,22.00,132.00,726.00,132.00,22.00,88.00,22.00,132.00,132.00,132.00,132.00,132.00,110.00,484.00,22.00,550.00,22.00,88.00,132.00,484.00,44.00
106,0.75,6.22,6.96,0.69,0.54,6.22,0.62,6.63,0.54,22,22.0,88.00,132.00,132.00,110.00,66.00,22.00,132.00,374.00,44.00,132.00,88.00,44.00,462.00,484.00,88.00,88.00,132.00,132.00,66.00,176.00,132.00,132.00
107,0.75,6.22,6.96,0.69,0.54,6.22,0.62,6.63,0.54,22,22.0,550.00,440.00,550.00,22.00,132.00,132.00,132.00,528.00,88.00,132.00,132.00,418.00,132.00,132.00,132.00,22.00,132.00,132.00,484.00,22.00,22.00,22.00
108,0.77,6.22,6.96,0.69,0.54,6.22,0.62,6.63,0.54,22,22.0,132.00,132.00,22.00,132.00,66.00,528.00,352.00,484.00,352.00,132.00,440.00,132.00,132.00,132.00,440.00,22.00,132.00,22.00,506.00,132.00,132.00,132.00
109,0.76,2.04,2.34,6.87,5.42,2.04,6.23,2.26,5.42,21,23.0,69.00,483.00,138.00,138.00,138.00,138.00,23.00,138.00,506.00,138.00,506.00,529.00,138.00,506.00,138.00,138.00,690.00,138.00,138.00,23.00,138.00
110,0.73,2.04,2.34,6.87,5.42,2.04,6.23,2.26,5.42,21,23.0,138.00,46.00,92.00,138.00,529.00,138.00,138.00,115.00,115.00,138.00,23.00,69.00,115.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,23.00
111,0.78,2.04,2.34,6.87,5.42,2.04,6.23,2.26,5.42,21,23.0,138.00,138.00,460.00,138.00,138.00,138.00,69.00,460.00,46.00,138.00,138.00,138.00,138.00,138.00,46.00,138.00,598.00,460.00,138.00,138.00,506.00
112,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,594.00,132.00,528.00,132.00,22.00,132.00,132.00,132.00,88.00,132.00,462.00,462.00,44.00,374.00,132.00,132.00,22.00,132.00,528.00,132.00,44.00
113,0.76,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,44.00,132.00,484.00,506.00,66.00,132.00,572.00,572.00,132.00,132.00,110.00,22.00,132.00,506.00,88.00,132.00,154.00,132.00,132.00,132.00,132.00
114,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,66.00,132.00,132.00,550.00,132.00,132.00,308.00,132.00,132.00,132.00,572.00,154.00,132.00,44.00,594.00,154.00,132.00,132.00,132.00,484.00,132.00
115,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,88.00,132.00,572.00,132.00,132.00,132.00,132.00,22.00,132.00,550.00,528.00,528.00,88.00,132.00,528.00,132.00,132.00,132.00,132.00,132.00
116,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,374.00,132.00,132.00,132.00,550.00,132.00,88.00,550.00,550.00,132.00,132.00,132.00,88.00,132.00,418.00,528.00,132.00,22.00,550.00,484.00,132.00,132.00
117,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,88.00,44.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,66.00,132.00,22.00,132.00,66.00,110.00,132.00,22.00,132.00,110.00,44.00
118,0.79,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,88.00,132.00,66.00,44.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,440.00,22.00,550.00,286.00,44.00,22.00,132.00,132.00,132.00
119,0.79,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,550.00,528.00,176.00,132.00,132.00,22.00,374.00,154.00,132.00,682.00,132.00,44.00,550.00,484.00,132.00,132.00,132.00,44.00,154.00,528.00,132.00,902.00
120,0.76,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,132.00,506.00,638.00,484.00,22.00,132.00,88.00,462.00,132.00,132.00,132.00,132.00,132.00,88.00,132.00,528.00,66.00,22.00,132.00,132.00
121,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,572.00,132.00,110.00,132.00,132.00,440.00,66.00,814.00,132.00,110.00,132.00,132.00,22.00,132.00,132.00,132.00,88.00,132.00,132.00,132.00,132.00
122,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,22.00,506.00,132.00,132.00,440.00,22.00,132.00,88.00,132.00,22.00,110.00,66.00,682.00,132.00,132.00,132.00,154.00,132.00,110.00,132.00,550.00,132.00
123,0.79,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,550.00,132.00,132.00,506.00,220.00,132.00,44.00,88.00,484.00,66.00,132.00,44.00,88.00,88.00,132.00,572.00,132.00,132.00,66.00,132.00,132.00
124,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,22.00,22.00,132.00,132.00,22.00,66.00,132.00,88.00,132.00,132.00,132.00,22.00,506.00,132.00,66.00,220.00,132.00,132.00,132.00,132.00,638.00
125,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,484.00,198.00,132.00,132.00,550.00,132.00,22.00,44.00,154.00,132.00,132.00,110.00,132.00,132.00,132.00,154.00,528.00,748.00,132.00,132.00,88.00
126,0.76,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,132.00,132.00,440.00,396.00,506.00,132.00,132.00,1012.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,88.00,132.00,132.00,132.00,88.00
127,0.76,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,22.00,132.00,110.00,132.00,132.00,594.00,132.00,528.00,550.00,66.00,286.00,132.00,110.00,132.00,594.00,528.00,484.00,132.00,132.00,132.00,132.00
128,0.74,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,88.00,88.00,22.00,132.00,132.00,550.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,22.00,132.00
129,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,110.00,110.00,132.00,440.00,132.00,132.00,418.00,484.00,132.00,132.00,88.00,462.00,132.00,550.00,132.00,132.00,66.00,132.00,132.00,132.00,154.00
130,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,110.00,132.00,550.00,132.00,132.00,132.00,132.00,528.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,66.00,132.00,154.00,132.00,132.00,132.00
131,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,66.00,132.00,44.00,418.00,132.00,440.00,22.00,132.00,154.00,132.00,132.00,440.00,88.00,132.00,132.00,132.00,110.00,132.00,88.00,572.00,132.00,132.00
132,0.76,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,792.00,132.00,66.00,132.00,44.00,132.00,132.00,132.00,110.00,154.00,110.00,132.00,242.00,462.00,110.00,352.00,154.00,132.00,132.00,440.00,88.00,132.00
133,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,110.00,88.00,132.00,22.00,132.00,132.00,132.00,550.00,132.00,132.00,132.00,132.00,132.00,132.00,418.00,132.00,132.00,132.00,550.00,132.00,132.00,132.00
134,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,132.00,132.00,132.00,44.00,132.00,132.00,132.00,132.00,88.00,132.00,132.00,132.00,22.00,132.00,506.00,550.00,440.00,506.00,1100.00,110.00
135,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,440.00,44.00,506.00,462.00,22.00,132.00,550.00,66.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,550.00,132.00,132.00,132.00,132.00,132.00,22.00
136,0.76,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,132.00,132.00,132.00,132.00,66.00,132.00,132.00,132.00,132.00,22.00,132.00,132.00,22.00,110.00,132.00,132.00,440.00,132.00,66.00,132.00
137,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,132.00,44.00,132.00,506.00,132.00,440.00,132.00,132.00,132.00,132.00,88.00,132.00,132.00,528.00,132.00,132.00,22.00,132.00,550.00,132.00
138,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,22.00,440.00,110.00,462.00,132.00,22.00,528.00,132.00,22.00,132.00,22.00,132.00,110.00,528.00,132.00,132.00,22.00,66.00,132.00,22.00,132.00,22.00
139,0.78,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,22.00,132.00,462.00,88.00,22.00,132.00,550.00,132.00,132.00,66.00,132.00,462.00,110.00,132.00,132.00,132.00,132.00,132.00,132.00,22.00,66.00
140,0.79,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,550.00,132.00,132.00,462.00,66.00,132.00,550.00,132.00,132.00,66.00,22.00,132.00,132.00,132.00,132.00,110.00,22.00,22.00,550.00,22.00,528.00
141,0.77,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,22.00,1012.00,132.00,22.00,66.00,506.00,132.00,154.00,22.00,132.00,132.00,110.00,132.00,132.00,22.00,66.00,132.00,88.00,132.00,110.00
142,0.75,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,440.00,22.00,66.00,132.00,132.00,132.00,110.00,132.00,550.00,132.00,44.00,132.00,132.00,132.00,132.00,132.00,132.00,66.00,132.00,132.00,22.00,88.00
143,0.79,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,132.00,132.00,110.00,88.00,110.00,44.00,132.00,132.00,22.00,506.00,132.00,132.00,88.00,154.00,132.00,528.00,88.00,154.00,484.00,132.00,22.00,132.00
144,0.79,2.04,2.34,1.81,1.75,2.04,1.83,2.26,1.75,22,22.0,484.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,528.00,132.00,132.00,88.00,550.00,66.00,418.00,110.00,352.00,66.00,484.00,528.00,110.00,44.00
145,0.75,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,23.00,23.00,115.00,138.00,138.00,138.00,138.00,138.00,138.00,92.00,138.00,138.00,506.00,138.00,115.00,506.00,138.00,138.00,46.00,69.00,46.00
146,0.76,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,575.00,115.00,161.00,23.00,138.00,138.00,575.00,299.00,138.00,161.00,115.00,161.00,138.00,138.00,322.00,138.00,23.00,253.00,138.00,115.00,138.00
147,0.78,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,138.00,46.00,138.00,161.00,46.00,138.00,138.00,138.00,23.00,138.00,138.00,138.00,138.00,92.00,138.00,138.00,138.00,138.00,138.00,92.00,138.00
148,0.79,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,69.00,115.00,92.00,552.00,138.00,23.00,161.00,575.00,391.00,23.00,138.00,23.00,138.00,138.00,138.00,46.00,138.00,460.00,138.00,23.00,621.00
149,0.79,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,138.00,138.00,138.00,69.00,138.00,138.00,483.00,138.00,138.00,138.00,575.00,506.00,138.00,69.00,23.00,138.00,138.00,138.00,138.00,138.00,92.00
150,0.77,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,23.00,23.00,138.00,138.00,460.00,138.00,138.00,46.00,23.00,138.00,115.00,138.00,161.00,115.00,391.00,460.00,253.00,138.00,138.00,138.00,138.00
151,0.78,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,552.00,138.00,138.00,138.00,138.00,23.00,23.00,23.00,529.00,483.00,23.00,138.00,138.00,138.00,92.00,138.00,115.00,161.00,138.00,138.00,138.00
152,0.81,2.34,2.26,18.07,17.54,2.34,18.33,2.34,17.54,21,23.0,138.00,138.00,138.00,483.00,575.00,23.00,23.00,138.00,851.00,759.00,598.00,138.00,575.00,460.00,138.00,138.00,138.00,138.00,437.00,391.00,138.00
153,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,528.00,110.00,418.00,132.00,132.00,132.00,132.00,132.00,506.00,528.00,484.00,550.00,110.00,132.00,550.00,396.00,242.00,44.00,550.00,132.00,132.00
154,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,572.00,22.00,132.00,132.00,572.00,44.00,132.00,132.00,110.00,44.00,132.00,132.00,550.00,132.00,132.00,22.00,132.00,132.00,22.00,462.00,66.00
155,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,44.00,572.00,132.00,132.00,44.00,66.00,132.00,132.00,154.00,528.00,132.00,528.00,132.00,132.00,132.00,132.00,132.00,22.00,22.00,132.00,132.00,242.00
156,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,528.00,550.00,154.00,132.00,132.00,154.00,132.00,132.00,352.00,638.00,154.00,132.00,22.00,528.00,132.00,682.00,132.00,66.00,66.00,132.00
157,0.79,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,638.00,44.00,110.00,154.00,44.00,132.00,132.00,22.00,22.00,132.00,506.00,132.00,110.00,132.00,462.00,22.00,132.00,132.00,132.00,88.00,66.00,132.00
158,0.80,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,572.00,88.00,132.00,132.00,572.00,132.00,132.00,44.00,132.00,572.00,132.00,462.00,44.00,550.00,132.00,132.00,132.00,132.00,88.00,88.00,110.00,88.00
159,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,506.00,132.00,132.00,462.00,132.00,154.00,462.00,132.00,132.00,132.00,550.00,132.00,132.00,66.00,550.00,22.00,22.00,132.00,132.00,1408.00,132.00,88.00
160,0.71,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,154.00,132.00,44.00,132.00,154.00,132.00,550.00,132.00,396.00,132.00,22.00,132.00,66.00,572.00,132.00,132.00,110.00,132.00,44.00,66.00,132.00,132.00
161,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,22.00,132.00,132.00,44.00,440.00,132.00,132.00,132.00,132.00,132.00,132.00,66.00,154.00,132.00,66.00,132.00,132.00,22.00,66.00,132.00,396.00,66.00
162,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,88.00,528.00,352.00,110.00,88.00,132.00,132.00,22.00,132.00,132.00,88.00,132.00,88.00,44.00,132.00,462.00,22.00,506.00,22.00,22.00,132.00,88.00
163,0.80,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,110.00,132.00,528.00,528.00,132.00,132.00,154.00,22.00,132.00,88.00,132.00,66.00,132.00,132.00,22.00,528.00,528.00,132.00,22.00,440.00,132.00,374.00
164,0.74,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,264.00,572.00,88.00,132.00,154.00,132.00,154.00,132.00,132.00,66.00,330.00,44.00,44.00,132.00,132.00,132.00,132.00,22.00,44.00,484.00,154.00,132.00
165,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,550.00,44.00,132.00,132.00,66.00,22.00,22.00,132.00,440.00,110.00,132.00,132.00,440.00,132.00,66.00,22.00,132.00,44.00,132.00,484.00,132.00,132.00
166,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,154.00,66.00,66.00,22.00,110.00,572.00,132.00,44.00,132.00,528.00,110.00,132.00,132.00,154.00,132.00,132.00,484.00,1056.00,132.00,132.00,528.00
167,0.68,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,132.00,418.00,66.00,132.00,132.00,132.00,132.00,44.00,484.00,22.00,132.00,132.00,550.00,66.00,132.00,132.00,132.00,132.00,132.00,22.00
168,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,462.00,132.00,132.00,440.00,22.00,528.00,110.00,88.00,132.00,110.00,550.00,132.00,22.00,132.00,132.00,132.00,528.00,132.00,132.00,132.00,506.00,132.00
169,0.75,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,22.00,440.00,132.00,132.00,550.00,132.00,44.00,132.00,44.00,110.00,132.00,550.00,682.00,440.00,132.00,220.00,132.00,704.00,154.00,22.00,22.00
170,0.73,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,88.00,44.00,132.00,110.00,506.00,528.00,132.00,66.00,66.00,440.00,22.00,22.00,132.00,528.00,132.00,132.00,22.00,66.00,132.00,550.00,22.00
171,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,440.00,44.00,22.00,132.00,528.00,132.00,132.00,132.00,484.00,550.00,132.00,88.00,110.00,132.00,418.00,550.00,22.00,550.00,550.00,374.00
172,0.76,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,66.00,132.00,132.00,132.00,132.00,154.00,66.00,132.00,88.00,132.00,132.00,132.00,66.00,132.00,44.00,22.00,660.00,528.00,66.00,88.00,132.00,132.00
173,0.73,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,484.00,88.00,66.00,132.00,132.00,22.00,352.00,132.00,110.00,44.00,44.00,132.00,22.00,66.00,132.00,462.00,88.00,132.00,22.00,132.00
174,0.75,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,22.00,132.00,132.00,22.00,132.00,88.00,550.00,132.00,132.00,528.00,176.00,132.00,198.00,132.00,132.00,66.00,132.00,66.00,132.00,132.00
175,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,506.00,22.00,132.00,132.00,132.00,132.00,132.00,22.00,22.00,22.00,132.00,22.00,132.00,132.00,132.00,484.00,66.00,550.00,132.00,132.00,132.00,154.00
176,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,418.00,308.00,462.00,506.00,132.00,22.00,132.00,132.00,22.00,132.00,506.00,132.00,44.00,132.00,132.00,44.00,22.00,88.00,132.00,132.00
177,0.79,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,44.00,132.00,132.00,88.00,462.00,22.00,132.00,440.00,154.00,440.00,132.00,132.00,484.00,506.00,528.00,132.00,44.00,22.00,132.00,484.00,550.00,132.00
178,0.76,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,352.00,132.00,132.00,110.00,22.00,396.00,132.00,88.00,132.00,132.00,110.00,132.00,154.00,132.00,44.00,418.00,110.00,132.00,132.00,132.00,132.00,22.00
179,0.79,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,154.00,132.00,110.00,132.00,154.00,110.00,88.00,396.00,132.00,132.00,418.00,352.00,550.00,132.00,44.00,22.00,132.00,132.00,132.00,132.00,132.00,22.00
180,0.80,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,528.00,528.00,132.00,132.00,154.00,132.00,132.00,154.00,132.00,132.00,132.00,132.00,550.00,132.00,132.00,132.00,66.00,66.00,88.00,132.00,132.00,66.00
181,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,132.00,88.00,132.00,154.00,132.00,44.00,132.00,132.00,352.00,132.00,484.00,44.00,154.00,66.00,462.00,550.00,132.00,132.00,132.00,550.00
182,0.78,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,132.00,132.00,132.00,132.00,132.00,550.00,44.00,396.00,132.00,132.00,110.00,132.00,550.00,44.00,22.00,132.00,132.00,22.00,132.00,132.00
183,0.79,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,44.00,484.00,132.00,132.00,418.00,132.00,132.00,132.00,132.00,88.00,396.00,484.00,462.00,418.00,132.00,88.00,132.00,550.00,132.00,550.00,66.00,132.00
184,0.77,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,154.00,132.00,22.00,132.00,440.00,132.00,44.00,132.00,484.00,132.00,44.00,132.00,132.00,110.00,132.00,22.00,66.00,132.00,22.00,132.00
185,0.79,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,132.00,132.00,66.00,132.00,484.00,44.00,594.00,132.00,22.00,572.00,66.00,132.00,132.00,308.00,154.00,132.00,132.00,132.00,66.00,132.00,22.00
186,0.82,2.34,2.26,0.95,0.94,2.34,0.94,2.34,0.94,22,22.0,132.00,22.00,132.00,22.00,506.00,374.00,132.00,550.00,132.00,132.00,132.00,132.00,132.00,132.00,418.00,132.00,66.00,132.00,132.00,132.00,132.00,528.00
187,0.80,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,23.00,138.00,138.00,138.00,437.00,138.00,138.00,782.00,161.00,46.00,598.00,598.00,575.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,115.00
188,0.78,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,23.00,460.00,138.00,138.00,23.00,23.00,598.00,115.00,138.00,138.00,138.00,138.00,92.00,552.00,552.00,138.00,138.00,46.00,138.00,23.00,46.00
189,0.81,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,138.00,115.00,138.00,138.00,138.00,506.00,138.00,115.00,460.00,138.00,138.00,138.00,138.00,437.00,138.00,138.00,23.00,437.00,437.00,414.00,138.00
190,0.82,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,322.00,138.00,138.00,437.00,138.00,138.00,138.00,23.00,138.00,138.00,437.00,138.00,138.00,23.00,322.00,138.00,23.00,138.00,138.00,138.00,23.00
191,0.81,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,23.00,138.00,138.00,138.00,138.00,138.00,138.00,23.00,138.00,138.00,161.00,69.00,598.00,23.00,115.00,23.00,138.00,138.00,23.00,161.00,529.00
192,0.81,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,115.00,138.00,529.00,92.00,138.00,575.00,138.00,138.00,598.00,138.00,138.00,23.00,46.00,138.00,138.00,115.00,92.00,23.00,483.00,138.00,575.00
193,0.81,0.68,0.72,9.46,9.41,0.68,9.37,0.72,9.41,21,23.0,115.00,138.00,138.00,138.00,115.00,46.00,138.00,161.00,138.00,115.00,69.00,23.00,414.00,598.00,690.00,23.00,23.00,138.00,138.00,713.00,138.00
